,playerID,nameFirst,nameLast,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,BA,TOTB,SLG,OBP,OPS,RBI/AB,HR/G,R/G,BABIP,Cluster,Total
32563,sandere01,Reggie,Sanders,1995,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,15
32564,sandere02,Reggie,Sanders,1995,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,15
19115,robinfr02,Frank,Robinson,1965,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
1461,connoro01,Roger,Connor,1890,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15
37670,canoro01,Robinson,Cano,2012,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2,15
2405,burnsoy01,Oyster,Burns,1887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,15
39012,davisch02,Chris,Davis,2013,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
19116,robinfr02,Frank,Robinson,1966,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
12748,kleinch01,Chuck,Klein,1933,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,15
5750,wagneho01,Honus,Wagner,1904,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,15
18696,boyerke01,Ken,Boyer,1964,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,15
6010,crawfsa01,Sam,Crawford,1907,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,15
34132,jeterde01,Derek,Jeter,1999,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,15
5745,wagneho01,Honus,Wagner,1899,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,2,15
24961,parkeda01,Dave,Parker,1979,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,15
12784,odoulle01,Lefty,O'Doul,1929,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2,15
28866,bradlph01,Phil,Bradley,1985,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,2,15
14474,dimagjo01,Joe,DiMaggio,1942,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,15
18098,matheed01,Eddie,Mathews,1953,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,15
33316,ramirma02,Manny,Ramirez,2003,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
21136,rosepe02,Pete,Rose,1969,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,15
7344,schulfr01,Frank,Schulte,1911,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,15
37671,canoro01,Robinson,Cano,2013,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,2,15
5813,flickel01,Elmer,Flick,1904,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2,15
39287,vottojo01,Joey,Votto,2010,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
40472,harpebr03,Bryce,Harper,2015,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
20514,yastrca01,Carl,Yastrzemski,1970,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
28412,sandbry01,Ryne,Sandberg,1992,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,2,15
38155,fieldpr01,Prince,Fielder,2009,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
28411,sandbry01,Ryne,Sandberg,1991,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
9840,zwilldu01,Dutch,Zwilling,1914,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,2,15
31686,bagweje01,Jeff,Bagwell,1994,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
3259,ryanji01,Jimmy,Ryan,1889,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2,15
30147,greenmi01,Mike,Greenwell,1988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,15
21189,stargwi01,Willie,Stargell,1972,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
25599,yountro01,Robin,Yount,1982,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,15
39293,vottojo01,Joey,Votto,2016,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2,15
24469,luzingr01,Greg,Luzinski,1975,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,2,15
7655,koneted01,Ed,Konetchy,1909,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,15
31692,bagweje01,Jeff,Bagwell,2000,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
31693,bagweje01,Jeff,Bagwell,2001,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
12515,ottme01,Mel,Ott,1934,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,2,15
20512,yastrca01,Carl,Yastrzemski,1968,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,15
1139,broutda01,Dan,Brouthers,1888,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,15
31688,bagweje01,Jeff,Bagwell,1996,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2,15
15338,willite01,Ted,Williams,1948,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
15335,willite01,Ted,Williams,1942,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
1585,stoveha01,Harry,Stovey,1885,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
3663,delahed01,Ed,Delahanty,1895,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
15334,willite01,Ted,Williams,1941,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
1588,stoveha01,Harry,Stovey,1888,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,15
38158,fieldpr01,Prince,Fielder,2012,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,2,15
38157,fieldpr01,Prince,Fielder,2011,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
26887,molitpa01,Paul,Molitor,1992,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,15
15345,willite01,Ted,Williams,1957,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
26888,molitpa01,Paul,Molitor,1993,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,2,15
29581,bondsba01,Barry,Bonds,1993,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
3661,delahed01,Ed,Delahanty,1893,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,15
34956,heltoto01,Todd,Helton,2002,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
31689,bagweje01,Jeff,Bagwell,1997,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
5894,sheckji01,Jimmy,Sheckard,1901,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
30930,belleal01,Albert,Belle,1995,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,2,15
24471,luzingr01,Greg,Luzinski,1977,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
32254,boonebr01,Bret,Boone,2001,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,2,15
22341,bandosa01,Sal,Bando,1969,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
30074,burksel01,Ellis,Burks,1996,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,15
30,ansonca01,Cap,Anson,1885,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,15
7700,mitchmi01,Mike,Mitchell,1909,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15
15055,boudrlo01,Lou,Boudreau,1948,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,2,15
31,ansonca01,Cap,Anson,1886,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
25114,winfida01,Dave,Winfield,1992,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
1143,broutda01,Dan,Brouthers,1892,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,2,15
29105,puckeki01,Kirby,Puckett,1988,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,2,15
29103,puckeki01,Kirby,Puckett,1986,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,2,15
33583,giambja01,Jason,Giambi,2001,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
17796,mantlmi01,Mickey,Mantle,1952,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,15
5810,flickel01,Elmer,Flick,1901,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,15
33763,jonesch06,Chipper,Jones,1998,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,2,15
33581,giambja01,Jason,Giambi,1999,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
29933,sierrru01,Ruben,Sierra,1989,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,15
12395,wanerpa01,Paul,Waner,1928,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,15
8669,jacksjo01,Shoeless Joe,Jackson,1920,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
11878,cuyleki01,Kiki,Cuyler,1925,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,2,15
30929,belleal01,Albert,Belle,1994,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
21206,staubru01,Rusty,Staub,1971,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,2,15
8666,jacksjo01,Shoeless Joe,Jackson,1916,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,2,15
39052,gonzaca01,Carlos,Gonzalez,2010,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,15
17080,kluszte01,Ted,Kluszewski,1954,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
31632,walkela01,Larry,Walker,2001,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
39292,vottojo01,Joey,Votto,2015,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,15
37806,howarry01,Ryan,Howard,2006,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
33321,ramirma02,Manny,Ramirez,2008,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
29583,bondsba01,Barry,Bonds,1995,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,15
35756,berkmla01,Lance,Berkman,2002,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
26911,murphda05,Dale,Murphy,1984,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,2,15
853,jonesch01,Charley,Jones,1884,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,2,15
3119,thompsa01,Sam,Thompson,1887,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2,15
12105,gehrilo01,Lou,Gehrig,1932,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
37669,canoro01,Robinson,Cano,2011,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,15
12904,averiea01,Earl,Averill,1934,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
7190,cobbty01,Ty,Cobb,1912,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,15
11979,terrybi01,Bill,Terry,1932,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,2,15
29597,bonilbo01,Bobby,Bonilla,1988,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,2,15
25341,griffke02,Ken,Griffey,1993,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
2596,larkihe01,Henry,Larkin,1885,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
15866,musiast01,Stan,Musial,1957,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
20476,willibi02,Billy,Williams,1965,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,2,15
15241,nichobi01,Bill,Nicholson,1944,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
2757,orrda01,Dave,Orr,1884,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2,15
23831,burroje01,Jeff,Burroughs,1974,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
2597,larkihe01,Henry,Larkin,1886,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,15
15861,musiast01,Stan,Musial,1952,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,2,15
2752,oneilti01,Tip,O'Neill,1888,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,2,15
2751,oneilti01,Tip,O'Neill,1887,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
25340,griffke01,Ken,Griffey,1993,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
3678,duffyhu01,Hugh,Duffy,1894,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
21135,rosepe01,Pete,Rose,1969,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,15
12909,averiea02,Earl,Averill,1936,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
35119,ortizda01,David,Ortiz,2005,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
12908,averiea01,Earl,Averill,1936,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
33885,rodrial01,Alex,Rodriguez,2007,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
35121,ortizda01,David,Ortiz,2007,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
7186,cobbty01,Ty,Cobb,1908,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,15
25348,griffke01,Ken,Griffey,1997,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
10481,hickmji01,Jim,Hickman,1970,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
33881,rodrial01,Alex,Rodriguez,2003,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,2,15
6041,donlimi01,Mike,Donlin,1908,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,2,15
22377,carewro01,Rod,Carew,1976,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,15
24739,evansdw01,Dwight,Evans,1984,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,2,15
31193,sheffga01,Gary,Sheffield,2003,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
33879,rodrial01,Alex,Rodriguez,2001,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
19111,robinfr02,Frank,Robinson,1961,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,15
13794,greenha01,Hank,Greenberg,1934,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,2,15
24737,evansdw01,Dwight,Evans,1982,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,2,15
12905,averiea02,Earl,Averill,1934,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
8037,bakerfr01,Home Run,Baker,1912,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,15
39452,mccutan01,Andrew,McCutchen,2013,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,15
13708,vaughar01,Arky,Vaughan,1935,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15
15859,musiast01,Stan,Musial,1950,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
10134,hornsro01,Rogers,Hornsby,1924,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,15
26561,murraed02,Eddie,Murray,1984,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
11456,gosligo01,Goose,Goslin,1926,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
40258,rizzoan01,Anthony,Rizzo,2015,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
18441,bankser01,Ernie,Banks,1959,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,2,15
25009,schmimi01,Mike,Schmidt,1974,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,15
12470,foxxji01,Jimmie,Foxx,1938,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
10138,hornsro01,Rogers,Hornsby,1928,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
5490,lajoina01,Nap,Lajoie,1901,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
10135,hornsro01,Rogers,Hornsby,1925,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
36307,pujolal01,Albert,Pujols,2004,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
41393,bregmal01,Alex,Bregman,2018,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
29600,bonilbo01,Bobby,Bonilla,1991,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,2,15
36305,pujolal01,Albert,Pujols,2002,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
17958,thomafr04,Frank,Thomas,1997,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
40631,arenano01,Nolan,Arenado,2016,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,15
10266,ruthba01,Babe,Ruth,1926,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
26560,murraed02,Eddie,Murray,1983,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
18401,aaronha01,Hank,Aaron,1964,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
25755,hernake01,Keith,Hernandez,1979,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,15
25180,brettge01,George,Brett,1980,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
18398,aaronha01,Hank,Aaron,1961,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,15
25756,hernake01,Keith,Hernandez,1980,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,15
39453,mccutan01,Andrew,McCutchen,2014,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,15
8127,evansst01,Steve,Evans,1914,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
18404,aaronha01,Hank,Aaron,1967,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
20475,willibi01,Billy,Williams,1965,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,2,15
18405,aaronha01,Hank,Aaron,1968,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2,15
18442,bankser01,Ernie,Banks,1960,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,15
20158,santoro01,Ron,Santo,1966,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15
40632,arenano01,Nolan,Arenado,2017,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,15
36312,pujolal01,Albert,Pujols,2009,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
12471,foxxji01,Jimmie,Foxx,1939,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15
7185,cobbty01,Ty,Cobb,1907,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,15
5749,wagneho01,Honus,Wagner,1903,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
13799,greenha01,Hank,Greenberg,1940,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
16620,kinerra01,Ralph,Kiner,1951,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
25827,lynnfr01,Fred,Lynn,1979,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
20487,willibi01,Billy,Williams,1971,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2,15
21263,allendi01,Dick,Allen,1965,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,15
12106,gehrilo01,Lou,Gehrig,1933,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,15
17826,mayswi01,Willie,Mays,1961,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
17825,mayswi01,Willie,Mays,1960,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,2,15
316,suttoez01,Ezra,Sutton,1884,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,2,15
25823,lynnfr01,Fred,Lynn,1975,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
17824,mayswi01,Willie,Mays,1959,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,2,15
16618,kinerra01,Ralph,Kiner,1949,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
21264,allendi01,Dick,Allen,1966,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15
21265,allendi01,Dick,Allen,1967,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15
25944,riceji01,Jim,Rice,1978,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,2,15
9571,heilmha01,Harry,Heilmann,1924,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,2,15
12107,gehrilo01,Lou,Gehrig,1934,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
19006,colavro01,Rocky,Colavito,1964,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
25943,riceji01,Jim,Rice,1977,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,2,15
20482,willibi02,Billy,Williams,1968,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,15
11960,simmoal01,Al,Simmons,1931,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,15
17801,mantlmi01,Mickey,Mantle,1957,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
9574,heilmha01,Harry,Heilmann,1927,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
4825,kellejo01,Joe,Kelley,1896,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,15
4173,burkeje01,Jesse,Burkett,1901,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,2,15
4824,kellejo01,Joe,Kelley,1895,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15
20481,willibi01,Billy,Williams,1968,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,15
9572,heilmha01,Harry,Heilmann,1925,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,2,15
40293,troutmi01,Mike,Trout,2012,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,15
12272,gehrich01,Charlie,Gehringer,1934,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,2,15
10482,hickmji02,Jim,Hickman,1970,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
12465,foxxji01,Jimmie,Foxx,1933,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,15
19003,colavro01,Rocky,Colavito,1961,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
37001,martivi01,Victor,Martinez,2014,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
29699,galaran01,Andres,Galarraga,1988,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,2,15
20488,willibi02,Billy,Williams,1971,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2,15
12006,wilsoha01,Hack,Wilson,1930,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2,15
25349,griffke02,Ken,Griffey,1997,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,15
28358,ripkeca01,Cal,Ripken,1984,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,2,14
37580,werthja01,Jayson,Werth,2010,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2,14
10271,ruthba01,Babe,Ruth,1931,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,14
12462,foxxji01,Jimmie,Foxx,1930,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,2,14
25185,brettge01,George,Brett,1985,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,14
26436,dawsoan01,Andre,Dawson,1983,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,2,14
622,orourch01,Jim,O'Rourke,1884,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,2,14
1483,dunlafr01,Fred,Dunlap,1884,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,2,14
26886,molitpa01,Paul,Molitor,1991,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,2,14
14271,cavarph01,Phil,Cavarretta,1945,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,2,14
17176,snidedu01,Duke,Snider,1950,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,2,14
20486,willibi02,Billy,Williams,1970,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,2,14
7199,cobbty01,Ty,Cobb,1921,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2,14
24311,baylodo01,Don,Baylor,1979,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,2,14
6012,crawfsa01,Sam,Crawford,1909,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,2,14
